Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Loam,Maize,121.96715976810768,33.79949063785861,False,True,Sunny,103,2.440528993297016
South,Chalky,Barley,704.7119824648206,38.43918591541321,True,False,Cloudy,116,5.930568974867453
West,Loam,Soybean,559.8547649259341,28.90421421283979,False,True,Rainy,77,5.354396057279763
South,Sandy,Soybean,133.7036531973082,17.99702508385119,True,False,Sunny,95,2.637474545127671
South,Chalky,Soybean,459.54913964955466,22.887272815601108,True,True,Cloudy,124,4.8103411866341
South,Peaty,Barley,411.8605596226626,16.532524151366786,True,True,Sunny,117,4.91957649325266
East,Chalky,Barley,304.7464247741838,22.442568589247948,False,True,Rainy,145,3.540393968118069
West,Clay,Rice,665.6270199075333,17.995862395266638,False,True,Cloudy,108,4.774251968699695
East,Chalky,Rice,776.1325471353231,31.866613089331935,True,True,Sunny,119,7.134691670985881
South,Clay,Wheat,341.8544586394265,29.39554472323883,True,True,Rainy,141,4.3459646609143
West,Chalky,Wheat,872.4449688982764,24.66472672492086,False,False,Rainy,91,4.288627651994279
North,Silt,Wheat,795.1074136794506,19.824821733484512,False,False,Sunny,135,4.045144030326655
West,Chalky,Wheat,728.23878878062,36.91432339109122,True,True,Sunny,68,7.358445360667156
South,Sandy,Maize,685.53427053109,37.15656789910574,True,True,Rainy,79,6.932780550269226
West,Silt,Soybean,954.3462313249797,38.72824782368985,True,True,Cloudy,82,8.150578613821827
North,Sandy,Soybean,800.5286547570499,23.62517994174659,True,False,Cloudy,76,6.3941692681686835
North,Sandy,Rice,506.36859467914667,39.82949390430783,True,True,Cloudy,102,5.79176296979495
West,Peaty,Rice,229.8165280346948,23.181301372684587,False,True,Rainy,79,3.427236559369812
North,Sandy,Barley,517.6564859436126,38.41769516564436,True,True,Cloudy,101,6.475573271875964
East,Chalky,Maize,779.7016279092368,35.35101326142214,True,True,Cloudy,97,7.9862615470237035
West,Silt,Rice,450.6992446507138,39.496252705790766,True,True,Rainy,70,5.881907858916735
North,Sandy,Maize,208.5356959344316,34.49418007337226,True,True,Cloudy,94,4.882080888245653
North,Peaty,Cotton,738.2386868451354,17.86627281107583,False,True,Rainy,112,4.910779009742085
West,Chalky,Soybean,439.6416072100704,29.694221741802586,False,False,Rainy,117,2.820589959620203
East,Chalky,Soybean,765.0713968483132,34.703558020208305,True,False,Cloudy,78,6.038156849654728
West,Chalky,Cotton,442.3723508944337,18.71715884860642,True,False,Rainy,140,4.883415237777491
North,Clay,Cotton,410.8188552057134,38.34130812940657,False,True,Sunny,146,3.885203147751304
West,Peaty,Maize,532.0889222374201,30.967960794796312,True,True,Rainy,136,6.649589731741584
North,Chalky,Barley,474.29252985981304,15.022962413312916,False,True,Cloudy,113,3.6229474741624808
South,Silt,Wheat,432.68951742170873,32.20063339736066,False,True,Sunny,86,4.2386013882411815
West,Clay,Soybean,606.2713807458413,27.126643582831573,True,False,Cloudy,149,4.0977939433547155
West,Sandy,Wheat,314.7597080744363,39.50522464647196,True,False,Sunny,135,3.9626689763493945
North,Sandy,Barley,746.7279923976189,20.56173154470044,True,False,Sunny,95,6.511503542644483
North,Silt,Rice,810.5445023023126,30.272799864424414,True,True,Rainy,99,7.4165772260213645
North,Sandy,Wheat,470.2594417261457,22.864964279627827,True,True,Cloudy,132,6.5704311108160685
North,Clay,Wheat,668.8130838364839,18.901080964159927,True,True,Cloudy,117,6.343510605658562
West,Silt,Wheat,661.0356178034939,28.764498994567077,False,False,Cloudy,96,3.4218407608314942
North,Silt,Barley,650.7240424891495,15.186737128137043,True,True,Sunny,122,6.898436891342415
West,Peaty,Rice,944.81246380459,26.93180684761253,True,False,Rainy,69,6.088306646629778
East,Loam,Cotton,721.2120054677515,39.629384564837494,True,False,Rainy,83,6.533476657989756
West,Clay,Barley,766.1796959323607,36.668740624197355,True,True,Sunny,81,7.765022608523866
North,Peaty,Maize,475.7591953373872,25.599619067160738,False,True,Sunny,80,4.760998576912345
North,Clay,Rice,378.3125917895681,28.48864957326036,True,True,Cloudy,75,4.5657666652641495
East,Clay,Rice,879.0107355758144,31.223948189332262,False,True,Sunny,106,6.599917564061529
West,Peaty,Cotton,483.40101081161214,25.828788483508955,True,True,Sunny,114,5.580137180418525
East,Silt,Rice,290.3527701649737,27.41014262025893,False,False,Rainy,127,3.02716053112044
West,Peaty,Wheat,640.3879472726951,31.790834188723995,True,True,Rainy,149,7.044175209194301
North,Loam,Cotton,662.6420776741007,34.39117146860137,True,True,Cloudy,125,6.7929501999280415
West,Silt,Barley,324.5676521330985,31.920712687433248,False,False,Rainy,96,2.057292953178475
North,Sandy,Cotton,818.6641339973246,38.145860422006294,False,True,Sunny,100,5.758504052403308
North,Silt,Wheat,167.68906381094362,28.562320903034205,False,False,Rainy,119,1.9105078592620335
South,Clay,Barley,863.3182300163234,29.004912203609738,True,False,Sunny,126,6.636362383598993
South,Peaty,Rice,508.62800711090483,16.24827792679404,True,True,Sunny,101,5.616444676091551
West,Clay,Soybean,565.9248689696665,31.347923700743564,False,True,Rainy,76,5.234137692923812
North,Peaty,Barley,931.1905670052165,25.51758468752687,False,True,Cloudy,123,6.869205945174348
East,Silt,Maize,333.66808784405373,37.3074438570525,True,False,Rainy,117,4.416488013206442
North,Silt,Cotton,424.69588223691756,26.540715061758604,True,True,Sunny,132,5.208920390845444
East,Chalky,Cotton,249.9550183779825,39.600151958778106,False,False,Rainy,115,1.4771196344541035
West,Clay,Maize,444.715404227568,21.915714020786925,False,False,Cloudy,125,3.009510318223467
West,Chalky,Wheat,477.6379599828783,20.653629814795178,True,False,Cloudy,125,4.286306052520594
East,Chalky,Maize,232.489781972902,24.87123340763882,False,True,Sunny,94,2.816974043472612
East,Sandy,Barley,694.298351158617,35.92335480909564,True,True,Cloudy,69,7.321402451413998
North,Peaty,Soybean,118.18089109969013,38.604898342979354,True,True,Sunny,122,4.201021981953105
West,Chalky,Maize,196.47160366963848,17.006766073856706,False,False,Sunny,103,1.323276939824446
North,Silt,Maize,194.8152640476515,17.056678742113807,False,False,Sunny,104,1.9615289388199193
East,Loam,Soybean,135.52064379851788,30.07959601166095,False,False,Cloudy,105,0.7171867820253125
South,Clay,Wheat,340.4807854477707,37.82174291218327,True,True,Cloudy,117,5.4895075781786185
South,Silt,Cotton,708.4319795098249,32.52541645291767,True,True,Cloudy,89,6.891049904738913
South,Chalky,Barley,827.6894454969221,20.935108153482737,True,False,Sunny,60,5.365083786252706
East,Silt,Maize,280.0140492432589,28.533829616097186,True,True,Rainy,121,3.9549878865522903
North,Sandy,Maize,634.4653148484481,16.10124107088338,True,False,Sunny,111,5.038916907590065
West,Clay,Cotton,466.3252817935097,20.23124791355853,True,True,Rainy,77,5.77687856018395
East,Chalky,Maize,551.3637355687017,39.13164951062758,True,False,Sunny,92,4.524396412536513
South,Peaty,Wheat,904.0670305224833,33.48048560037207,False,True,Cloudy,104,7.354454187671501
North,Loam,Wheat,780.6110891183196,25.104912624760406,False,True,Sunny,144,5.829641281767414
West,Clay,Soybean,606.4709197962799,25.667135793030283,False,True,Rainy,84,4.959392541138924
West,Peaty,Wheat,428.17452056840085,18.890843892572015,True,True,Rainy,92,5.837402033321558
East,Silt,Cotton,540.1075303445068,27.93976627828826,True,False,Cloudy,139,4.881411835622473
East,Sandy,Rice,554.2288957205956,32.88277594191713,False,True,Cloudy,135,4.145085421121036
West,Clay,Maize,504.21405521978505,23.60968117769305,True,True,Sunny,125,5.757461651308897
West,Chalky,Cotton,953.1385875790921,17.811995952338684,False,True,Cloudy,108,5.705187850030401
South,Loam,Cotton,543.4591840343694,17.827080052780964,False,False,Cloudy,110,3.0426723936166304
West,Peaty,Maize,813.6687486744761,19.68100969048643,False,False,Cloudy,107,4.437795960380576
East,Loam,Soybean,660.8483277108353,16.60092306336169,True,False,Sunny,131,4.956746106293644
North,Peaty,Rice,310.61639186933746,31.82376263154797,False,True,Rainy,113,3.303511416981708
South,Silt,Wheat,774.8499938238018,32.88763450889124,False,False,Rainy,122,4.062694144804418
South,Sandy,Rice,562.5035523035988,17.20221544345204,False,True,Sunny,101,3.3855067219185457
West,Chalky,Rice,368.7330679839559,37.803682443508606,False,True,Sunny,79,4.043853533579812
North,Sandy,Cotton,703.3038754487715,26.14618647390619,True,False,Rainy,77,5.0969326311515655
South,Peaty,Barley,717.6081134708066,27.412861251902953,True,True,Sunny,121,7.211863230867131
East,Silt,Maize,964.5101918893173,24.957233027145556,False,True,Rainy,116,6.867997384671039
West,Peaty,Rice,521.2215892336601,25.826372225796135,True,True,Cloudy,105,5.29340736468639
East,Clay,Rice,689.9625868828609,16.37347442812758,False,False,Sunny,88,3.8575689353172975
West,Chalky,Maize,501.77088469752505,16.943869466569748,True,True,Cloudy,147,6.050058784874046
South,Loam,Barley,794.9313713034169,35.45826652342428,True,True,Rainy,149,7.521406703960089
West,Chalky,Cotton,780.0688452687622,16.949654336989006,True,False,Cloudy,102,6.234638436617027
North,Sandy,Maize,496.7061932733572,25.258247856462447,False,False,Cloudy,82,3.2073508187754296
East,Peaty,Barley,736.0262572493875,29.31739086454404,True,True,Rainy,109,6.485749246659987
North,Silt,Barley,658.2248485775962,23.059302391048874,False,True,Rainy,104,4.9516671152637315
East,Loam,Wheat,173.38863691647055,24.85395005399686,False,True,Sunny,121,3.526056220096188
East,Chalky,Cotton,244.69229852433472,32.44343140104085,True,False,Rainy,76,1.976122146857876
West,Chalky,Cotton,315.90628246880226,30.99627598097021,False,True,Sunny,98,4.236945367185959
South,Clay,Maize,943.4540826888013,32.72970558795668,False,False,Rainy,103,5.78572543672186
South,Sandy,Cotton,838.1668875621416,32.52896881675876,True,True,Rainy,140,8.09342254990612
North,Chalky,Soybean,880.6581049274931,21.86512641316859,True,False,Rainy,106,5.794337105212034
West,Silt,Maize,813.8798928433725,35.534441158857874,False,False,Sunny,67,5.160705905501578
South,Chalky,Rice,883.9760516380633,33.277281783361616,False,True,Cloudy,75,6.354537152461909
East,Silt,Rice,135.28453442595185,19.319719760247064,False,False,Cloudy,143,1.0779945673108426
East,Peaty,Maize,536.2413592631974,20.573113483344926,False,False,Rainy,86,3.823229997631099
West,Loam,Wheat,496.34489421137204,30.595767517155558,True,True,Sunny,63,5.125222124414653
North,Peaty,Wheat,798.4422857996968,32.075870488880305,True,True,Sunny,60,7.834575909694669
West,Chalky,Maize,365.8081247096077,30.804018391379252,False,True,Cloudy,67,2.928407580677317
North,Clay,Barley,485.05790272500803,15.933244783754809,True,False,Cloudy,126,3.9693344432570083
West,Sandy,Rice,640.7430272020173,31.74468855620143,True,True,Cloudy,123,5.962967749524555
East,Loam,Wheat,791.9287655605625,32.30945310892255,True,False,Rainy,69,6.2869476748043525
West,Silt,Wheat,194.75723691415226,25.782603795723247,True,True,Cloudy,94,4.5536600651694465
South,Peaty,Soybean,115.65361048104575,25.165697442424886,True,True,Rainy,99,3.6084760544553385
South,Chalky,Barley,226.29808746730686,33.64027182828261,True,True,Cloudy,93,4.219432514310133
West,Clay,Maize,118.08729094789277,27.274186458862722,False,False,Sunny,145,0.755920778679789
North,Chalky,Cotton,109.87112365135987,32.7489392830489,True,True,Rainy,98,3.290128413506084
North,Sandy,Wheat,342.99595659427337,17.188494937017595,True,True,Sunny,71,5.0815919853011176
East,Chalky,Barley,578.1925135549313,22.53166691577778,True,True,Cloudy,130,5.996685594204368
East,Loam,Barley,925.6070633257816,37.61457661882623,True,False,Rainy,126,7.019617094051986
North,Loam,Soybean,436.76241894500856,28.886783417990785,True,True,Sunny,95,5.608846518346115
West,Peaty,Wheat,401.24572754849754,35.964071056558225,True,True,Cloudy,71,5.664964205201961
East,Clay,Maize,295.2014070313295,17.010842675500765,False,False,Sunny,86,1.600107368240011
North,Chalky,Soybean,974.1338354415374,33.4176323061412,True,False,Rainy,121,6.959263799335722
North,Loam,Cotton,904.8209204319761,33.26803351418363,True,True,Sunny,102,7.8139679246360805
West,Chalky,Maize,990.7900673507302,27.58325627862976,True,False,Rainy,95,7.443535670198085
South,Clay,Maize,784.4789841120611,29.131320631082378,True,True,Sunny,113,6.940940390194559
North,Clay,Cotton,630.5500938003935,17.351318841253324,False,False,Sunny,86,4.035971509093372
East,Clay,Barley,990.4425460117482,33.67713703378444,True,True,Rainy,77,8.401441642183425
West,Chalky,Cotton,916.6279315920906,20.447480517670247,False,False,Cloudy,103,5.175188207047168
West,Peaty,Barley,640.5302168083712,17.00460767024578,False,True,Sunny,100,5.559121132691445
West,Sandy,Rice,852.1504288787644,37.388035325392224,False,False,Rainy,61,4.23625895989281
South,Peaty,Cotton,309.3425402129875,21.27212705133968,False,False,Rainy,136,2.278090621124885
South,Clay,Soybean,798.4495469912738,34.62296844685658,True,True,Sunny,72,7.807061817485725
East,Sandy,Wheat,978.2172026311554,30.823380855351882,True,True,Sunny,103,7.940836316702522
East,Silt,Rice,309.781707489532,25.259555840390465,False,False,Sunny,114,1.9721739760777184
West,Silt,Rice,504.21325900499073,38.70077428833716,True,False,Cloudy,78,4.963052122382051
East,Clay,Barley,286.29379192725173,37.13208471772161,False,False,Cloudy,88,1.7482291291795806
North,Clay,Soybean,250.33064266411634,23.197086112962964,False,False,Sunny,130,3.0931705944312546
South,Peaty,Wheat,821.2346216095856,39.93572145515863,False,False,Sunny,127,4.8151478947936175
West,Sandy,Barley,513.2347608853479,33.12493462329766,True,True,Rainy,128,5.084654948106517
West,Peaty,Rice,471.31571388524685,29.09619856015794,False,True,Cloudy,93,3.305478188239024
North,Clay,Maize,776.2104464545635,30.70706104818805,False,False,Sunny,124,4.373803745929708
North,Silt,Maize,473.46625000602467,31.028919310158237,True,True,Cloudy,109,6.061913719008461
North,Loam,Barley,801.8889936115279,26.78277758916942,True,True,Sunny,76,7.619821534624038
North,Clay,Barley,649.1760293131526,32.17029698786516,True,True,Rainy,106,6.057068724042789
West,Clay,Maize,303.55982457155335,22.91034821149856,False,False,Rainy,139,1.6056769200262802
South,Sandy,Cotton,259.4698959066382,22.85223227630678,True,False,Sunny,145,2.5129989436725055
South,Loam,Maize,895.2289631796604,25.267935827761384,True,True,Cloudy,70,6.991320093148856
North,Chalky,Soybean,470.64415176949007,39.49019342374487,False,False,Cloudy,137,3.1861326008189246
East,Chalky,Cotton,839.6278591232947,32.13822318285722,False,False,Cloudy,149,5.661134882714043
West,Peaty,Maize,456.43804722599236,25.771703240260315,True,True,Sunny,72,5.385136366950144
South,Sandy,Rice,749.0528509833092,18.378916974120166,False,False,Rainy,69,4.227052392837092
North,Sandy,Rice,144.89494446916842,29.27875618222712,True,True,Sunny,77,4.49892556320721
East,Sandy,Soybean,550.5878080772379,38.29445665970138,False,False,Rainy,145,3.554026219077335
East,Silt,Barley,121.00770289328301,21.40507296420664,True,True,Sunny,83,3.944156407508275
North,Peaty,Rice,561.679210034609,31.15513122301529,True,False,Cloudy,147,4.395135619071517
West,Silt,Rice,276.9605884406377,36.334534232753896,True,False,Sunny,80,4.101539589793306
South,Sandy,Barley,584.8885880599397,31.961075106587174,False,False,Sunny,141,3.95586669796808
East,Silt,Soybean,466.4227766242945,29.83485344164779,False,True,Cloudy,128,4.798501803928694
South,Sandy,Maize,408.12992933319555,18.63522802303612,True,True,Cloudy,76,5.695024579559052
South,Chalky,Rice,394.5457501694439,25.430313919698847,False,True,Cloudy,109,3.6103720842287306
East,Sandy,Cotton,198.80667757868997,39.84041004956691,True,True,Cloudy,62,5.125980220211643
North,Chalky,Soybean,949.6978290666054,33.55028937990877,False,True,Cloudy,74,7.0246539955191505
East,Sandy,Wheat,671.6117016844687,34.72801360753298,False,True,Rainy,91,5.3283336143132445
East,Loam,Soybean,276.27614471659086,25.928253259655,True,True,Cloudy,83,4.454016775179187
West,Chalky,Wheat,894.5845876637137,37.73603570893807,True,True,Sunny,83,7.65462093829598
South,Silt,Soybean,152.48264149244335,20.68960173081993,True,False,Rainy,119,3.037877406910901
North,Chalky,Barley,884.0963252356433,16.290306717036515,True,True,Cloudy,129,7.8184068941430604
South,Peaty,Cotton,494.65305291423044,20.24158506138685,False,True,Sunny,134,4.434845762941945
East,Silt,Soybean,858.74738782259,37.368429211457865,True,False,Cloudy,95,6.147211017743676
North,Chalky,Soybean,121.77930038837137,37.28779343671552,False,False,Rainy,61,0.4611576966154287
North,Peaty,Wheat,371.51031261770675,20.804024290150437,True,False,Sunny,133,3.579908575053071
North,Clay,Cotton,586.7550537624168,31.909417174575538,True,True,Cloudy,68,5.562155712775409
North,Peaty,Rice,748.0103999208702,22.29975438559854,False,True,Sunny,148,4.778558294051397
West,Silt,Barley,472.67238872388356,20.814906619407427,True,True,Sunny,93,5.162623920850744
North,Sandy,Cotton,520.9181533576532,21.895431733894693,False,False,Rainy,96,3.3484746133814114
East,Chalky,Maize,903.1712515922098,24.48454836746279,False,True,Rainy,145,6.1847639226170275
West,Clay,Soybean,707.1958081381867,38.16778609843065,True,False,Rainy,102,5.044067005880174
East,Silt,Maize,467.59507890111945,23.92722429933033,True,False,Cloudy,72,4.585829059898346
East,Silt,Wheat,879.6212049450772,36.13468422680983,True,True,Sunny,67,7.226185710753593
